iter	Logloss
132	0.001774218793
133	0.001752988459
134	0.001733110119
135	0.001714490545
136	0.001696924751
137	0.001682880024
138	0.001666864906
139	0.00164918869
140	0.001631245208
141	0.001609552174
142	0.001597119448
143	0.001580498922
144	0.001567325913
145	0.001567313304
146	0.001554646267
147	0.001535986479
148	0.001535943112
149	0.001515534253
150	0.001505069721
151	0.001491438693
152	0.001482463896
153	0.001472283632
154	0.001472245042
155	0.001460348375
156	0.001441530119
157	0.00142473737
158	0.001407445623
159	0.001388225418
160	0.001373975514
161	0.001355276371
162	0.001345968686
163	0.00133129152
164	0.001323101994
165	0.001305979223
166	0.001305983044
167	0.001294263567
168	0.0012942394
169	0.001279709049
170	0.001264390942
171	0.001250131772
172	0.001250130339
173	0.001250024121
174	0.001236068133
175	0.001236025722
176	0.001236010247
177	0.001230393178
178	0.001230364809
179	0.001230215606
180	0.001230177302
181	0.001230188001
182	0.001230149697
183	0.001223751559
184	0.00121811529
185	0.001216471864
186	0.001216486287
187	0.001216464127
188	0.001216294865
189	0.001216294865
190	0.001216308047
191	0.001216279295
192	0.001216259904
193	0.001216257325
194	0.001216253409
195	0.001214807423
196	0.001214765776
197	0.001214780964
198	0.00121474801
199	0.001208115178
200	0.001208094068
201	0.001208073818
202	0.001208060349
203	0.001208058439
204	0.001208058439
205	0.001208039239
206	0.001208001604
207	0.001207963205
208	0.001207964829
209	0.001207930346
210	0.001207921845
211	0.001207858897
212	0.001207841895
213	0.001207838647
214	0.00120783368
215	0.00120779337
216	0.001207787639
217	0.001207759843
218	0.001207749718
219	0.001207741121
220	0.001207738924
221	0.001207707498
222	0.001207717718
223	0.001207694029
224	0.001207669767
225	0.001207644932
226	0.00120762535
227	0.001207616085
228	0.001207597172
229	0.001207592491
230	0.001207571763
231	0.001207575489
232	0.001207576635
233	0.001207556098
234	0.001207539286
235	0.001207547692
236	0.001207551322
237	0.001207520564
238	0.001207528015
239	0.001207522093
240	0.001207496302
241	0.001207508433
242	0.001207496875
243	0.001207494774
244	0.00120745733
245	0.001207452363
246	0.001207464398
247	0.001207473951
248	0.001207464972
249	0.001207460578
250	0.001207481115
251	0.001207451026
252	0.001207464685
253	0.001207438417
254	0.001207440709
255	0.001207416638
256	0.00120739209
257	0.001207417785
258	0.001207394191
259	0.001207424949
260	0.001207401642
261	0.001207417976
262	0.001207388555
263	0.001207399922
264	0.001207410143
265	0.001207395242
266	0.00120739677
267	0.001207382347
268	0.00120738397
269	0.001207384926
270	0.001207370789
271	0.001207389797
272	0.001207375374
273	0.001207362765
274	0.001207363147
275	0.001207360855
276	0.001207360472
277	0.001207359135
278	0.00120733067
279	0.001207358084
280	0.001207345858
281	0.001207351016
282	0.001207316438
283	0.001207346431
284	0.001207350634
285	0.001207347864
286	0.001207311566
287	0.001207319399
288	0.001207313954
289	0.001207298193
290	0.001207259603
291	0.001207325321
292	0.001207308318
293	0.001207297142
294	0.001207296474
295	0.001207279567
296	0.001207273549
297	0.001207291698
298	0.001207304498
299	0.001207277274
300	0.001207293799
301	0.001207263806
302	0.001207281
303	0.001207269155
304	0.001207266672
305	0.001207267913
306	0.001207257406
307	0.001207268677
308	0.001207238971
309	0.001207263997
310	0.001207243938
311	0.00120724155
312	0.001207249478
313	0.001207241932
314	0.001207221586
315	0.001207234099
316	0.001207252152
317	0.001207230565
318	0.00120722598
319	0.00120723152
320	0.001207226649
321	0.001207235054
322	0.001207210888
323	0.00120720573
324	0.001207201527
325	0.001207223687
326	0.001207209455
327	0.001207207162
328	0.001207215664
329	0.00120719293
330	0.001207189778
331	0.001207165133
332	0.001207191402
333	0.001207189109
334	0.001207201622
335	0.001207194649
336	0.001207179748
337	0.001207144883
338	0.001207117469
339	0.001207096837
340	0.001207106866
341	0.001206975526
342	0.001206944386
343	0.00120696903
344	0.0012069313
345	0.001206939133
346	0.001206934739
347	0.0012069249
348	0.001206945055
349	0.001206943049
350	0.001206919551
351	0.001206899301
352	0.001206916112
353	0.001206901211
354	0.001206904841
355	0.001206885832
356	0.001206885355
357	0.00120688822
358	0.00120687905
359	0.001206859755
360	0.001206867588
361	0.001206843135
362	0.001206847147
363	0.001206839791
364	0.001206843899
365	0.001206831099
366	0.001206826323
367	0.001206834824
368	0.001206836448
369	0.001206837977
370	0.001206828807
371	0.00120680464
372	0.001206822216
373	0.001206806455
374	0.001206811422
375	0.001206780091
376	0.001206770348
377	0.001206776653
378	0.001206767674
379	0.001206775697
380	0.001206766718
381	0.00120675411
382	0.00120675134
383	0.001206773214
384	0.001206725645
385	0.001206730994
386	0.001206735865
387	0.001206725072
388	0.001206713418
389	0.001206712081
390	0.001206701383
391	0.001206674159
392	0.001206679031
393	0.001206686577
394	0.00120668801
395	0.001206669574
396	0.001206655437
397	0.001206659736
398	0.001206646745
399	0.001206658972
400	0.001206647891
401	0.001206623247
402	0.001206593922
403	0.001206597266
404	0.001206570138
405	0.001206578353
406	0.001206585039
407	0.001206574245
408	0.001206570902
409	0.001206547786
410	0.00120655304
411	0.001206558771
412	0.001206506521
413	0.001206506139
414	0.001206501363
415	0.001206506617
416	0.001206491429
417	0.001206488372
418	0.001206475573
419	0.001206456278
420	0.001206446152
421	0.001206458857
422	0.001206438129
423	0.001206433639
424	0.001206438893
425	0.001206410428
426	0.001206425042
427	0.001206420744
428	0.001206404697
429	0.001206397437
430	0.001206379288
431	0.001206356172
432	0.001206334489
433	0.001206341558
434	0.0012063108
435	0.001206326466
436	0.001206307935
437	0.001206288353
438	0.001206273547
439	0.001206263518
440	0.00120624833
441	0.001206239924
442	0.001206228653
443	0.001206228557
444	0.001206206779
445	0.001206193406
446	0.001206189776
447	0.001206163221
448	0.001206155389
449	0.001206165418
450	0.001206127592
451	0.001206118613
452	0.001206128643
453	0.001206107151
454	0.00120608948
455	0.001206085659
456	0.001206066555
457	0.00120605089
458	0.001206042006
459	0.001206019846
460	0.001206027105
461	0.001206026436
462	0.001206018222
463	0.001205971512
464	0.001205970748
465	0.001205965686
466	0.001205966068
467	0.001205945435
468	0.001205931585
469	0.001205910857
470	0.001205899681
471	0.001205890893
472	0.001205888123
473	0.001205865485
474	0.001205869974
475	0.001205864339
476	0.001205807026
477	0.00120581954
478	0.001205822023
479	0.001205779612
480	0.001205746084
481	0.001205775027
482	0.001205750574
483	0.001205733571
484	0.001205690778
485	0.001205697178
486	0.001205675973
487	0.001205655054
488	0.001205659639
489	0.001205635759
490	0.001205621431
491	0.001205585801
492	0.001205579402
493	0.00120554234
494	0.001205503559
495	0.001205485792
496	0.001205483786
497	0.00120543507
498	0.001205391418
499	0.001205292745
500	0.001205249666
501	0.001205229033
502	0.001205210311
503	0.001205193977
504	0.001205167709
505	0.001205176688
506	0.001205143256
507	0.001205118707
508	0.001205077729
509	0.001205068177
510	0.001205029491
511	0.001205002459
512	0.001204988131
513	0.001204960048
514	0.001204937505
515	0.001204881531
516	0.001204882104
517	0.001204842749
518	0.001204819633
519	0.001204821162
520	0.001204789353
521	0.001204760793
522	0.001204729844
523	0.001204723062
524	0.001204710931
525	0.001204707684
526	0.00120465744
527	0.001204665177
528	0.001204638527
529	0.001204644258
530	0.001204627351
531	0.001204612354
532	0.001204590958
533	0.001204579495
534	0.001204572905
535	0.001204549502
536	0.001204550935
537	0.001204538613
538	0.001204521324
539	0.001204506709
540	0.001204476238
541	0.001204472608
542	0.001204452645
543	0.001204457994
544	0.001204420741
545	0.001204432012
546	0.001204420741
547	0.001204409183
548	0.00120437556
549	0.001204384443
550	0.001204393231
551	0.001204344516
552	0.00120435445
553	0.001204329805
554	0.001204330474
555	0.001204319203
556	0.001204302391
557	0.001204301914
558	0.001204273926
559	0.001204261031
560	0.001204268864
561	0.001204239348
562	0.001204232566
563	0.001204185188
564	0.001204197796
565	0.001204180221
566	0.001204160353
567	0.001204141248
568	0.001204129595
569	0.001204122049
570	0.001204111637
571	0.001204090909
572	0.001204061967
573	0.001204075913
574	0.001204066838
575	0.00120405977
576	0.001204032737
577	0.001204013538
578	0.001204016117
579	0.001204012296
580	0.001204005419
581	0.00120396893
582	0.001203971413
583	0.001203977527
584	0.001203968739
585	0.001203935975
586	0.001203933778
587	0.001203926137
588	0.00120391028
589	0.00120390006
590	0.001203884299
591	0.001203879332
592	0.001203869111
593	0.001203851058
594	0.001203856789
595	0.001203822497
596	0.001203817721
597	0.001203796516
598	0.001203786582
599	0.001203752577
600	0.001203771776
601	0.001203736529
602	0.001203733855
603	0.001203693258
604	0.001203684471
605	0.001203626967
606	0.001203631075
607	0.001203607959
608	0.001203580736
609	0.001203581309
610	0.00120357424
611	0.001203563733
612	0.001203557715
613	0.001203546921
614	0.001203541954
615	0.001203489609
616	0.001203486553
617	0.001203479675
618	0.001203464487
619	0.001203441467
620	0.00120345847
621	0.001203428667
622	0.001203435736
623	0.001203387403
624	0.001203386352
625	0.001203372501
626	0.001203385683
627	0.001203387976
628	0.001203351105
629	0.001203353302
630	0.001203328562
631	0.001203323595
632	0.001203292264
633	0.001203256826
634	0.001203254152
635	0.001203243549
636	0.001203235143
637	0.001203231514
638	0.001203205532
639	0.001203192064
640	0.001203186428
641	0.001203179073
642	0.001203175348
643	0.00120314736
644	0.001203131695
645	0.001203122811
646	0.001203109821
647	0.0012031188
648	0.001203088042
649	0.001203101224
650	0.001203087087
651	0.001203079541
652	0.001203073045
653	0.001203067219
654	0.001203047064
655	0.001203066072
656	0.001203043339
657	0.001203026527
658	0.001203040282
659	0.001203018503
660	0.001203006086
661	0.001203015256
662	0.001202994432
663	0.001203011435
664	0.00120298574
665	0.001202985262
666	0.001202976092
667	0.00120298488
668	0.001202986791
669	0.001202979149
670	0.001202955269
671	0.001202939413
672	0.001202952212
673	0.001202951257
674	0.001202932249
675	0.001202931389
676	0.001202942851
677	0.001202923174
678	0.001202895282
679	0.001202904166
680	0.00120291047
681	0.001202881718
682	0.001202902542
683	0.001202888978
684	0.001202867295
685	0.001202879617
686	0.001202860895
687	0.001202854017
688	0.001202869778
689	0.001202854782
690	0.00120287102
691	0.001202828418
692	0.001202846949
693	0.001202835391
694	0.001202820776
695	0.001202839116
696	0.001202846185
697	0.001202813517
698	0.001202806448
699	0.001202815236
700	0.001202803392
701	0.001202792884
702	0.001202776264
703	0.001202782664
704	0.001202760408
705	0.0012027691
706	0.001202750282
707	0.00120275907
708	0.001202742068
709	0.001202737578
710	0.001202727644
711	0.001202699657
712	0.001202712647
713	0.001202706916
714	0.001202711024
715	0.001202711215
716	0.001202704146
717	0.001202679884
718	0.001202680839
719	0.001202666798
720	0.001202662881
721	0.001202689436
722	0.001202664314
723	0.001202669663
724	0.00120265715
725	0.001202649317
726	0.001202634512
727	0.00120262773
728	0.00120259019
729	0.001202628685
730	0.001202616363
731	0.001202597641
732	0.001202588662
733	0.00120258465
734	0.001202583409
735	0.00120256354
736	0.00120256908
737	0.001202545869
738	0.001202554084
739	0.001202554752
740	0.001202566884
741	0.001202533833
742	0.0012025516
743	0.001202543863
744	0.001202534216
745	0.001202537941
746	0.001202494288
747	0.001202498778
748	0.001202493046
749	0.001202487315
750	0.001202477668
751	0.001202486455
752	0.001202445191
753	0.001202468116
754	0.001202458181
755	0.001202440606
756	0.00120243497
757	0.001202425705
758	0.001202438409
759	0.001202417872
760	0.001202424654
761	0.001202406218
762	0.001202376416
763	0.001202349479
764	0.001202354351
765	0.001202351963
766	0.001202322543
767	0.001202297421
768	0.001202291308
769	0.001202316143
770	0.001202315092
771	0.001202272012
772	0.001202236288
773	0.001202212217
774	0.001202212981
775	0.001202177543
776	0.001202145639
777	0.001202129305
778	0.00120210638
779	0.001202101127
780	0.001202066166
781	0.00120204945
782	0.001202013344
783	0.001201993189
784	0.00120195861
785	0.00120187503
786	0.001201843604
787	0.001201809981
788	0.001201795271
789	0.001201778268
790	0.001201741397
791	0.001201713505
792	0.001201714843
793	0.001201684181
794	0.001201652564
795	0.001201633555
796	0.001201619991
797	0.001201589902
798	0.001201568506
799	0.001201539085
800	0.001201517307
801	0.001201479672
802	0.001201456938
803	0.001201436592
804	0.001201414909
805	0.00120139953
806	0.001201363806
807	0.001201347854
808	0.00120132703
809	0.001201337538
810	0.001201302959
811	0.001201291879
812	0.001201320726
813	0.001201314613
814	0.001201296846
815	0.001201288058
816	0.001201305538
817	0.001201286148
818	0.001201299807
819	0.001201279843
820	0.001201261313
821	0.001201261695
822	0.001201252716
823	0.001201246602
824	0.001201252143
825	0.001201242113
826	0.00120122597
827	0.001201224537
828	0.001201192633
829	0.001201193111
830	0.001201201326
831	0.001201189577
832	0.001201194066
833	0.00120118012
834	0.001201169327
835	0.001201161016
836	0.001201133315
837	0.001201131309
838	0.001201134366
839	0.001201141339
840	0.001201128157
841	0.001201126438
842	0.001201122235
843	0.001201081734
844	0.001201099406
845	0.001201089376
846	0.001201092815
847	0.001201074761
848	0.001201067788
849	0.001201065114
850	0.001201056517
851	0.001201051646
852	0.001201053843
853	0.001201035885
854	0.001201033019
855	0.001201033592
856	0.001201024995
857	0.001201015252
858	0.001201011718
859	0.001201017736
860	0.00120099653
861	0.001200986501
862	0.001200981629
863	0.001200976471
864	0.001200971695
865	0.001200978477
866	0.001200959086
867	0.001200956794
868	0.001200952878
869	0.001200952973
870	0.001200929093
871	0.001200916389
872	0.001200909607
873	0.001200917631
874	0.001200928042
875	0.001200916198
876	0.001200894897
877	0.001200886013
878	0.001200868151
879	0.001200890789
880	0.001200860223
881	0.001200858981
882	0.001200852486
883	0.001200855829
884	0.001200846755
885	0.001200847328
886	0.001200836056
887	0.001200829083
888	0.001200829179
889	0.001200802147
890	0.001200806254
891	0.001200817143
892	0.001200797753
893	0.001200793836
894	0.001200795556
895	0.001200769001
896	0.001200771198
897	0.001200766135
898	0.001200757921
899	0.001200758685
900	0.001200759736
901	0.001200741491
902	0.001200749324
903	0.001200738435
904	0.001200713026
905	0.001200724107
906	0.0012007008
907	0.001200706053
908	0.001200709014
909	0.001200689528
910	0.00120069268
911	0.001200670424
912	0.001200668705
913	0.001200660681
914	0.001200648263
915	0.001200640049
916	0.001200640622
917	0.001200646162
918	0.001200608145
919	0.001200611679
920	0.001200611775
921	0.001200609864
922	0.00120060824
923	0.001200607858
924	0.001200597638
925	0.001200576623
926	0.001200590569
927	0.001200570223
928	0.001200566689
929	0.001200555036
930	0.001200543096
931	0.001200544337
932	0.001200529436
933	0.00120053937
934	0.001200520075
935	0.001200516541
936	0.001200510428
937	0.001200501258
938	0.00120048244
939	0.001200475181
940	0.001200472124
941	0.001200465247
942	0.001200459515
943	0.001200459611
944	0.001200453211
945	0.001200430859
946	0.001200434394
947	0.001200435635
948	0.001200390932
949	0.001200411946
950	0.001200403827
951	0.001200390454
952	0.001200371637
953	0.001200385774
954	0.00120037412
955	0.00120036304
956	0.001200363231
957	0.001200344318
958	0.001200329417
959	0.00120031805
960	0.001200319196
961	0.001200320629
962	0.00120028863
963	0.001200265896
964	0.001200275161
965	0.001200119654
966	0.001200110293
967	0.001200114019
968	0.00120010332
969	0.001200091094
970	0.001200073805
971	0.001200078008
972	0.001200066163
973	0.001200055274
974	0.001200054414
975	0.001200060241
976	0.001200050307
977	0.001200023465
978	0.001200041805
979	0.001200049542
980	0.001200022033
981	0.00120002337
982	0.00120000589
983	0.001200031012
984	0.001200007514
985	0.00119999949
986	0.001199999585
987	0.001199964052
988	0.001199963288
989	0.001199954022
990	0.001199952685
991	0.001199954977
992	0.001199942942
993	0.001199929282
994	0.001199900149
995	0.001199890024
996	0.001199902155
997	0.001199888495
998	0.001199896901
999	0.001199884674
1000	0.001199865188
1001	0.001199867099
1002	0.001199840353
1003	0.001199832138
1004	0.001199820103
1005	0.001199809022
1006	0.001199795459
1007	0.001199816855
1008	0.001199831661
1009	0.001199815327
1010	0.001199797751
1011	0.001199798897
1012	0.001199769859
1013	0.001199767853
1014	0.001199756295
1015	0.001199765274
1016	0.001199774062
1017	0.00119976365
1018	0.001199764701
1019	0.001199742827
1020	0.001199742158
1021	0.001199736332
1022	0.001199735758
1023	0.001199734994
1024	0.001199732797
1025	0.001199725633
1026	0.001199714362
1027	0.001199690768
1028	0.00119967262
1029	0.001199666888
1030	0.001199624095
1031	0.001199619415
1032	0.001199612442
1033	0.001199594484
1034	0.001199627725
1035	0.001199595057
1036	0.001199601935
1037	0.001199573087
1038	0.001199567834
1039	0.001199536503
1040	0.001199558186
1041	0.001199531632
1042	0.001199524372
1043	0.001199519692
1044	0.001199493901
1045	0.00119950011
1046	0.001199481388
1047	0.001199468302
1048	0.001199461424
1049	0.001199434201
1050	0.001199394464
1051	0.001199405545
1052	0.00119942675
1053	0.001199388065
1054	0.00119940459
1055	0.001199386441
1056	0.001199375169
1057	0.001199352627
1058	0.001199331708
1059	0.001199319672
1060	0.001199304293
1061	0.001199303911
1062	0.001199278789
1063	0.001199276784
1064	0.001199236761
1065	0.001199246599
1066	0.001199211352
1067	0.001199217561
1068	0.001199193299
1069	0.001199193299
1070	0.001199189765
1071	0.001199172666
1072	0.001199152321
1073	0.001199161682
1074	0.001199129396
1075	0.001199147067
1076	0.001199106662
1077	0.001199095964
1078	0.001199107426
1079	0.001199081158
1080	0.001199057182
1081	0.00119906129
1082	0.001199037219
1083	0.001199035308
1084	0.001199016586
1085	0.001199015822
1086	0.001198991464
1087	0.001198966916
1088	0.001198971501
1089	0.001198949722
1090	0.00119896214
1091	0.001198929854
1092	0.001198929758
1093	0.001198912087
1094	0.001198871204
1095	0.001198897377
1096	0.001198861748
1097	0.0011988713
1098	0.001198865378
1099	0.001198860315
1100	0.001198848375
1101	0.0011988116
1102	0.001198791159
1103	0.001198767661
1104	0.001198760019
1105	0.001198728306
1106	0.001198729357
1107	0.001198718086
1108	0.00119870242
1109	0.001198676439
1110	0.001198655902
1111	0.001198627341
1112	0.001198606613
1113	0.001198566304
1114	0.001198555797
1115	0.001198535069
1116	0.001198526185
1117	0.001198370774
1118	0.001198340876
1119	0.001198313366
1120	0.001198296364
1121	0.001198267325
1122	0.001198250036
1123	0.001198231314
1124	0.001198229308
1125	0.001198191578
1126	0.001198155376
1127	0.001198136081
1128	0.001198099974
1129	0.001198063008
1130	0.00119805699
1131	0.001198019164
1132	0.001197999964
1133	0.001197970066
1134	0.001197960705
1135	0.001197920969
1136	0.00119789002
1137	0.001197885053
1138	0.001197884289
1139	0.001197849902
1140	0.001197817807
1141	0.001197801091
1142	0.001197755814
1143	0.001197750274
1144	0.00119773948
1145	0.001197733654
1146	0.001197676055
1147	0.001197677392
1148	0.001197678443
1149	0.001197669751
1150	0.001197647017
1151	0.001197624856
1152	0.001197619125
1153	0.001197587412
1154	0.001197563341
1155	0.001197559711
1156	0.001197538888
1157	0.001197535449
1158	0.001197514435
1159	0.001197522649
1160	0.001197487211
1161	0.001197486256
1162	0.001197451773
1163	0.001197465242
1164	0.00119744757
1165	0.001197410031
1166	0.001197421589
1167	0.001197413565
1168	0.0011974043
1169	0.001197380324
1170	0.001197392646
1171	0.001197372683
1172	0.001197356349
1173	0.001197312505
1174	0.001197314033
1175	0.001197322821
1176	0.001197290726
1177	0.001197289771
1178	0.001197298177
1179	0.001197247742
1180	0.001197267228
1181	0.001197266846
1182	0.001197230357
1183	0.00119723542
1184	0.001197225677
1185	0.00119721708
1186	0.00119720877
1187	0.001197174765
1188	0.001197146968
1189	0.001197174383
1190	0.001197135983
1191	0.001197121846
1192	0.001197102169
1193	0.001197086026
1194	0.001197089561
1195	0.001197073704
1196	0.001197021264
1197	0.001197041418
1198	0.001197018589
1199	0.001196999198
1200	0.001196989073
1201	0.001196992034
1202	0.001196988691
1203	0.001196988787
1204	0.001196962136
1205	0.001196957934
1206	0.001196947617
1207	0.001196927081
1208	0.001196928991
1209	0.001196873112
1210	0.001196809591
1211	0.001196798319
1212	0.00119677912
1213	0.001196722094
1214	0.001196563435
1215	0.001196544331
1216	0.001196543376
1217	0.001196505932
1218	0.001196502588
1219	0.00119648549
1220	0.001196477276
1221	0.00119645607
1222	0.001196449288
1223	0.001196439545
1224	0.001196445372
1225	0.00119641194
1226	0.001196412513
1227	0.001196396657
1228	0.001196380705
1229	0.001196361792
1230	0.001196350807
1231	0.001196363415
1232	0.001196361123
1233	0.001196336765
1234	0.001196306485
1235	0.001196316611
1236	0.001196270379
1237	0.00119626885
1238	0.001196249555
1239	0.001196261209
1240	0.001196235132
1241	0.001196245066
1242	0.001196235418
1243	0.00119621555
1244	0.001196211729
1245	0.001196195013
1246	0.001196188995
1247	0.001196160148
1248	0.001196174094
1249	0.001196166835
1250	0.001196165593
1251	0.001196152125
1252	0.001196137988
1253	0.00119616865
1254	0.001196151552
1255	0.001196149068
1256	0.001196156996
1257	0.001196158716
1258	0.001196143528
1259	0.001196133021
1260	0.001196133307
1261	0.001196130728
1262	0.001196135504
1263	0.001196132352
1264	0.001196139134
1265	0.001196126621
1266	0.001196133594
1267	0.001196136937
1268	0.001196137988
1269	0.001196135313
1270	0.001196121749
1271	0.001196145056
1272	0.001196133212
1273	0.001196124901
1274	0.001196130346
1275	0.001196115731
1276	0.001196115349
1277	0.001196114872
1278	0.00119609615
1279	0.001196093189
1280	0.00119609529
1281	0.001196103409
1282	0.001196090801
1283	0.001196104651
1284	0.001196115158
1285	0.001196096054
1286	0.001196092998
1287	0.001196105129
1288	0.001196094717
1289	0.001196089463
1290	0.001196107039
1291	0.001196077905
1292	0.001196080771
1293	0.001196077714
1294	0.00119606778
1295	0.001196085452
1296	0.001196074944
1297	0.001196068831
1298	0.001196067876
1299	0.001196073416
1300	0.001196059661
1301	0.001196074371
1302	0.001196082204
1303	0.001196052784
1304	0.001196059088
1305	0.001196079911
1306	0.001196048103
1307	0.001196069786
1308	0.001196075517
1309	0.001196045333
1310	0.001196049727
1311	0.001196043041
1312	0.001196053643
1313	0.001196065201
1314	0.00119606501
1315	0.001196045906
1316	0.001196043232
1317	0.001196042085
1318	0.001196054312
1319	0.001196035208
1320	0.001196055076
1321	0.001196043805
1322	0.001196047625
1323	0.0011960503
1324	0.001196026038
1325	0.001196048772
1326	0.001196034826
1327	0.00119603005
1328	0.001196034062
1329	0.001196017059
1330	0.001196018205
1331	0.001196029095
1332	0.001196033966
1333	0.001196038073
1334	0.001196004928
1335	0.001196022504
1336	0.001196023745
1337	0.001196026229
1338	0.001196018778
1339	0.00119600722
1340	0.001196006456
1341	0.001196006743
1342	0.00119601448
1343	0.001196009417
1344	0.001196003304
1345	0.001196022217
1346	0.001196014958
1347	0.001196012952
1348	0.001196020307
1349	0.001195990122
1350	0.001195993848
1351	0.001196014193
1352	0.001196003495
1353	0.001196019925
1354	0.001195991364
1355	0.001196000343
1356	0.00119600999
1357	0.001195998337
1358	0.001195983245
1359	0.001196002158
1360	0.001196004355
1361	0.00119600168
1362	0.001195998433
1363	0.001195980666
1364	0.001195979997
1365	0.001195959174
1366	0.001195969012
1367	0.001195976845
1368	0.001195976176
1369	0.001195978469
1370	0.001195964141
1371	0.001195984773
1372	0.0011959714
1373	0.001195961371
1374	0.001195977323
1375	0.001195957263
1376	0.00119597312
1377	0.001195966911
1378	0.00119595115
1379	0.001195953729
1380	0.001195947807
1381	0.001195952678
1382	0.001195952296
1383	0.001195943317
1384	0.001195954875
1385	0.001195945419
1386	0.001195950386
1387	0.001195927843
1388	0.001195912369
1389	0.001195933861
1390	0.001195937777
1391	0.001195909599
1392	0.001195922876
1393	0.001195922112
1394	0.001195916381
1395	0.001195920297
1396	0.001195909981
1397	0.001195903963
1398	0.001195909121
1399	0.001195909217
1400	0.001195914852
1401	0.001195916285
1402	0.001195905969
1403	0.001195906447
1404	0.001195902912
1405	0.001195901766
1406	0.001195913133
1407	0.001195897563
1408	0.001195901097
1409	0.001195887342
1410	0.001195897945
1411	0.001195895462
1412	0.001195901193
1413	0.001195895748
1414	0.001195895939
1415	0.001195891354
1416	0.001195872441
1417	0.001195886005
1418	0.001195868238
1419	0.001195873301
1420	0.001195862794
1421	0.001195874065
1422	0.001195887342
1423	0.001195870722
1424	0.001195887916
1425	0.001195872632
1426	0.001195864131
1427	0.001195860024
1428	0.001195861552
1429	0.001195865373
1430	0.001195846078
1431	0.001195846078
1432	0.001195859164
1433	0.001195839296
1434	0.00119585477
1435	0.001195852764
1436	0.001195855248
1437	0.001195845791
1438	0.001195863749
1439	0.001195844836
1440	0.001195836812
1441	0.001195856967
1442	0.001195844931
1443	0.001195830794
1444	0.001195847224
1445	0.001195853815
1446	0.001195845696
1447	0.001195824777
1448	0.00119583815
1449	0.001195836335
1450	0.001195833947
1451	0.001195837863
1452	0.001195825827
1453	0.001195821816
1454	0.00119582898
1455	0.001195830794
1456	0.001195843403
1457	0.001195840347
1458	0.001195822389
1459	0.001195833851
1460	0.001195819905
1461	0.001195823439
1462	0.001195823822
1463	0.0011957987
1464	0.001195823726
1465	0.001195819237
1466	0.001195816753
1467	0.001195831654
1468	0.001195801565
1469	0.001195805386
1470	0.001195800419
1471	0.001195800228
1472	0.001195787333
1473	0.001195811308
1474	0.001195781506
1475	0.001195796312
1476	0.001195792395
1477	0.001195796598
1478	0.001195781888
1479	0.00119578953
1480	0.001195780169
1481	0.001195784849
1482	0.001195775679
1483	0.001195783225
1484	0.001195779405
1485	0.001195783703
1486	0.001195764981
1487	0.001195757626
1488	0.001195773387
1489	0.001195774724
1490	0.001195773673
1491	0.001195774055
1492	0.001195790103
1493	0.001195760301
1494	0.001195752468
1495	0.001195761829
1496	0.001195764981
1497	0.001195765172
